start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,atb_int,atb_treat,med_trtmnts,use_atb_for,use_atb_txt,get_atb,get_atb_txt,need_scrp,need_scrp_txt,how_atb,info_atb,info_atb_txt,use_nolab,know_atb,agr_no_eat,know_atb_res,know_resist,atb_fail,agr_work,vet_risk,atb_imp,exp_resist,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-09-27 08:56:54,2019-09-27 09:33:20,0,5.102.5.130,100,2186,1,2019-09-27 09:33:21,R_2SCgK2s6f0TbfMf,45.533707,10.219101,IT,1,177,,43,1,1,44,300,10,,5,10,8,6,2,,,,,,,,,,,,,1,4,4,1,1,4,,1,4,2,Aspromiele,Molteplici negli anni,9,,IT,Continental Europe
2019-09-27 10:59:28,2019-09-27 11:14:59,0,194.242.209.24,100,930,1,2019-09-27 11:15:00,R_d7ozY1VWEPToG9X,46.352493,10.692795,IT,1,177,,38,1,1,40,25,10,,6,10,7,2,2,Apibioxal,6,,,,,,,,,2,2,1,4,4,1,1,4,3,1,4,1,Apisole,Vari,9,,IT,Continental Europe
2019-09-27 15:26:50,2019-09-27 15:31:33,0,37.159.65.41,100,283,1,2019-09-27 15:31:34,R_Uxu0agk5zpb7oid,45.072495,7.6876984,IT,1,177,,71,1,1,5,2,10,,6,11,7,"2,4",1,Bioxal,7,,"9,10",,2,,2,"2,9",,3,2,1,4,4,2,1,5,3,2,4,1,Aspromiele ,,10,,IT,Continental Europe
2019-09-27 16:36:17,2019-09-27 16:42:38,0,93.35.217.245,100,380,1,2019-09-27 16:42:38,R_3EBi7deSLCWU8Jn,41.890396,12.512405,IT,1,177,,61,1,1,7,9,10,,6,11,6,4,2,,6,,,,2,,2,1,,2,2,1,4,4,1,1,5,3,1,4,1,Non ricordo nomi,Nessuno,10,,IT,Continental Europe
2019-09-28 01:28:59,2019-09-28 01:37:43,0,5.186.124.19,100,523,1,2019-09-28 01:37:43,R_xA6v0UZ9G0ehQ9b,55.394501,10.390305,DA,1,162,,26,2,2,10,2,11,Trugstade 12 x 10,6,11,6,1,2,,6,,,,2,,,,,,5,1,4,4,,1,,4,,4,1,Danmarks biavlerforening,Kyndig biavler,6,,DA,Continental Europe
2019-09-28 01:47:31,2019-09-28 01:54:43,0,80.62.116.80,100,431,1,2019-09-28 01:54:44,R_3OleyXqYCoFgStb,55.666702,12.583298,DA,1,162,,29,1,3,17,30,"4,10,11",,6,11,8,"1,2,5",2,Ingen.,,,,,,,,,,3,2,1,4,4,5,1,,2,1,4,1,Danmarks Biavlerforening,Kyndig Biavler,6,,DA,Continental Europe
2019-09-28 02:30:21,2019-09-28 02:37:59,0,87.104.34.37,100,458,1,2019-09-28 02:38:00,R_2t5OPgZzBkbqHnj,55.639694,12.087402,DA,1,162,,28,1,2,26,15,11,10 * 12,6,11,8,,2,"Myresyre (formic acid), oxalsyre (oxalic acid).",6,,,,,,,9,,,5,1,4,4,5,1,,2,1,4,2,Gl. Roskilde Amts Biavlerforening (Danmarks Biavlerforening),"Kyndig biavler, assisterende biinspektÃ¸r",6,,DA,Continental Europe
2019-09-28 03:02:37,2019-09-28 03:08:05,0,5.186.117.46,100,327,1,2019-09-28 03:08:05,R_1oyZm47NI9j5Ysn,55.656906,12.3638,DA,1,162,,35,1,3,43,25,11,12x10 styropor,6,11,8,2,2,Ingen,6,,,,2,,,,,2,5,1,4,4,1,1,,3,1,5,2,Danmarks Biavlerforeing,Er kyndig biavler + deltager i den Ã¥rlige biavlskonference + lokale kurser,8,Det er svÃ¦rt at svare pÃ¥ noget som man aldrig har brugt og aldrig vil bruge.,DA,Continental Europe
2019-09-28 04:21:03,2019-09-28 04:27:03,0,37.77.123.120,100,359,1,2019-09-28 04:27:03,R_2g8RBpd8sWofwgV,43.147903,12.109695,IT,1,177,,48,1,3,24,9,10,,6,11,6,4,2,timolo acido ossalico,,,,,,,,,,3,2,1,4,4,1,1,4,3,1,4,1,toscana miele,,8,,IT,Continental Europe
2019-09-28 05:23:11,2019-09-28 05:31:31,0,95.242.206.175,100,499,1,2019-09-28 05:31:31,R_QbuKYfV1Vw4l1Jv,45.651306,11.860001,IT,1,177,,56,1,2,34,39,10,,6,10,7,"1,2",2,,,,,,,,,,,2,2,1,4,4,5,1,5,2,1,4,1,Apimarca ,Allevamento api Regine. Produzione di pappa reale e polline ,7,,IT,Continental Europe
2019-09-28 06:57:58,2019-09-28 07:08:37,0,151.56.224.44,100,639,1,2019-09-28 07:08:38,R_Xk3O8Qjt6Bb205H,40.826599,16.5495,IT,1,177,,58,1,1,7,3,10,,6,11,6,6,2,,6,,,,,,,,,,5,1,4,5,1,1,5,4,1,4,1,Arap puglia,Ho affiancato un mio amico apicoltore per tre anni,9,,IT,Continental Europe
2019-09-28 10:30:53,2019-09-28 10:42:29,0,195.68.215.110,100,695,1,2019-09-28 10:42:29,R_2rjvLbYTra6PNlp,42.682999,23.317505,RU,1,154,,44,1,2,30,100,4,,6,11,8,5,2,Ð¡ÑÐ°ÑÑÐ¾Ð²Ð¸Ñ ÐÐÐ¡81,6,,2,,1,,2,"1,3,4",,4,6,1,4,4,5,1,4,3,1,4,1,,ÐÑÐµÐ»Ð°Ñ Ð¿ÑÐ¾Ð²ÐµÑÐ¸ÑÐµÐ»,8,,RU,
2019-09-28 11:09:39,2019-09-28 11:15:15,0,87.49.45.222,100,335,1,2019-09-28 11:15:15,R_3Jf4WbVo433LC7O,55.656006,12.523895,DA,1,162,,47,2,4,7,2,2,,6,11,6,"2,5",2,,6,,,,,,,,,1,5,1,4,4,5,1,,3,1,4,1,NordsjÃ¦llandske Bivenner,Kurser i vores forening,7,,DA,Continental Europe
2019-09-28 13:58:55,2019-09-28 14:26:07,0,185.108.254.87,100,1632,1,2019-09-28 14:26:07,R_12EIEJiXhOaQTFD,55.100906,14.706604,DA,1,162,,46,1,2,10,7,"4,11",Norsk MÃ¥l,6,11,8,5,2,Ingen,6,,5,Ingensteder,3,Bruger det ikke,2,6,Ingen,2,5,1,4,4,1,1,5,3,1,4,1,Bornholms Biavlerforening,"Begynderkursus biavler, besÃ¸g af kyndig biavler fÃ¸r salg af bier.",7,,DA,Continental Europe
2019-09-29 01:14:15,2019-09-29 01:19:47,0,109.57.73.183,100,331,1,2019-09-29 01:19:48,R_SUKpuh6RUqEsyRz,55.678604,12.558899,DA,1,162,,41,2,1,13,14,11,12-10,6,11,7,,2,,6,,,,,,,,,2,5,1,4,4,,1,,,,4,1,"DBF, lokalafdeling 82",,8,,DA,Continental Europe
2019-09-29 01:25:14,2019-09-29 01:32:16,0,176.20.148.191,100,421,1,2019-09-29 01:32:16,R_1ffv3YIlRXR9OV7,55.708206,9.5299072,DA,1,162,,43,1,3,6,3,11,Norske mÃ¥l,6,11,6,,2,Ingen,,,,,,,,,,,,,,,,,,,,,,,,,,,Continental Europe
Dog varoabekÃ¦mpelse med krÃ¤merplade," oxalsyre og dronetavler"",,,,,,,,,,1,5,1,5,4,5,1,5,,1,4,1,henrik_norup@hotmail.com,Begynder og fortsÃ¦tter kursus ved den lokale biavlerforening i Vejle,7,henrik_norup@hotmail.com,,,DA,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29 04:41:25,2019-09-29 04:44:26,0,212.112.150.112,100,181,1,2019-09-29 04:44:27,R_2tMAPjVJDUalVey,57.270203,9.9409943,DA,1,162,,39,2,2,9,5,11,Norsk mÃ¥l,6,11,7,,2,,6,,,,,,,,,,5,1,5,4,5,1,,3,,4,1,Haderslev og omegns biavlerforening,begynderkursus,6,,DA,Continental Europe
2019-09-29 05:35:44,2019-09-29 05:41:48,0,91.253.77.49,100,364,1,2019-09-29 05:41:48,R_TbD7u2A2VCVdaiR,43.147903,12.109695,IT,1,,,50,2,1,36,200,10,,5,10,6,2,2,,,,,,,,,,,3,1,1,4,4,1,1,4,2,1,4,1,Apipro apiaresos,,9,,IT,
2019-09-29 11:24:01,2019-09-29 11:34:42,0,82.143.39.72,100,640,1,2019-09-29 11:34:42,R_wTeCTxNdMqGI3o5,42.897797,13.729706,IT,1,177,,57,1,1,24,400,10,,5,10,8,4,2,,,,,,,,,,,1,3,1,4,4,5,1,4,3,1,4,2,unapi.aapi.ass apicoltori piceni.consorzio apistico ascoli piceno,tramite  unapi e aapi,8,,IT,Continental Europe
2019-09-29 13:59:36,2019-09-29 14:03:24,0,185.155.82.116,100,228,1,2019-09-29 14:03:25,R_1jqr72VLuxN2PN8,55.432404,10.4888,DA,1,162,,40,1,3,29,5,4,,6,11,8,,2,,6,,,,2,,,,,4,5,1,4,4,5,1,5,3,1,5,2,Ãstfyns Biavlerforening,Kyndig biavler,6,,DA,Continental Europe
2019-09-29 14:24:52,2019-09-29 14:30:18,0,93.66.194.87,100,325,1,2019-09-29 14:30:18,R_3M53qQwrr7ARV34,44.493805,11.338699,IT,1,177,,52,2,4,10,80,10,,5,11,8,4,2,"Apibioxal, Maqs",,,,,,,,,,3,6,1,4,4,5,1,4,3,1,5,2,"Apicoltura Etica e SolidarietÃ  AES Umbria, APAU, AAPP Toscane","Corso Base, Corso di II livello, Corso Esperto Apistico, Corso di Produzione Gelatina Reale, Corso di Analisi Sensoriale del Miele (Tre livelli)",10,,IT,Continental Europe
2019-09-30 00:18:45,2019-09-30 00:22:46,0,5.90.147.131,100,241,1,2019-09-30 00:22:47,R_1CJX4ASQYdGvHwd,41.890396,12.512405,IT,1,177,,72,1,3,9,5,10,,6,11,8,"2,4",2,,,,,,,,2,,,3,3,1,4,4,1,1,5,3,1,4,1,,,10,,IT,Continental Europe
2019-09-30 00:43:33,2019-09-30 00:52:49,0,159.213.38.35,100,555,1,2019-09-30 00:52:49,R_s6bT5LhsUBF6jm1,43.318207,11.330597,IT,1,177,,44,2,1,14,10,10,,6,11,8,4,2,apigiard- apibioxal-apilifevar-thymovar,,,,,,,,,,2,2,1,4,4,2,1,4,3,,4,1,nessuna,"ho una veterinaria che mi segue nella mia attivitÃ  e mi fornisce tutte le informazioni aggiornate- Mi ha perfettamente informata sul pericolo che deriva dall'utilizzo di un uso inconsapevole dei farmaci in particolare degli antibiotici. Mi dice che fare gli antibiotici alle api sarebbe come farli direttamente all'ambiente. Siccome io sono biologica, me ne guardo bene di utilizzare farmaci pericolosi come questi. Sono un boomerang. Conosco una persona nel mio paese che ha perduto una gamba e una mano per una forma batterica incurabile.",10,,IT,Continental Europe
2019-09-30 02:48:37,2019-09-30 03:01:55,0,151.25.10.70,100,797,1,2019-09-30 03:01:55,R_202CBlHwKjZR1JL,41.890396,12.512405,IT,1,177,,49,2,1,8,20,10,,6,11,6,4,2,Apibioxal,6,,5,non li ho mai acquistati per uso apistico,2,,2,6,non uso antibiotici in campo apistico ,1,3,1,4,4,1,1,4,3,1,4,1,"Gruppo Api Sparse APS, Alpa, Aral, Associazione Apicoltori Alto Lazio","Corso di I livello, Corso di II livello, convegni e incontri formativi organizzadi dall'Istituto zooprofilattico Lazie e Toscana, convegni e incontri formativi organizzadi dalla ASL",7,,IT,Continental Europe
2019-09-30 03:03:51,2019-09-30 03:09:53,0,62.44.134.112,100,361,1,2019-09-30 03:09:53,R_3JenEFHeGMpDSUo,55.678604,12.558899,DA,1,162,,36,1,1,11,14,11,12/10,6,11,6,,2,,6,,,,,,,,,,5,1,4,4,5,1,,,1,5,2,HalsnÃ¦s Biavlerforening,,6,"Jeg har ikke kunne svare pÃ¥ alle spÃ¸gsmÃ¥lene, da jeg hverken bruger medicen eller antibiotika i min biavl. Derfor ved jeg heller ikke noget som helst om emnet. Vi aldrig bruge det enne eller andet.",DA,Continental Europe
2019-09-30 05:51:30,2019-09-30 05:57:55,0,86.190.86.162,100,384,1,2019-09-30 05:57:56,R_WxuSWmHwCnFhNsJ,52.301804,.43640137,EN,1,171,,33,1,2,9,5,11,British National Hive,6,10,8,4,2,None - not permitted in UK,4,I might have used it for EFB but licence to use Fumadil was withdrawn so no treatment by beekeeper is permitted,5,Not permitted in UK,3,Not permitted in UK by beekeeper,2,,,1,5,,,4,5,1,4,3,1,4,2,British Beekeeping Association,Bee health day organised by UK Defra,8,,EN,UK
2019-09-30 05:55:39,2019-09-30 06:00:22,0,81.145.211.3,100,282,1,2019-09-30 06:00:22,R_PXTu118CekC3RWV,52.226395,.48410034,EN,1,171,,56,1,4,9,10,11,British national,6,11,6,"2,4",2,"apiguard, apistan, oxalic acid",6,,5,N/A,1,,,6,N/A,2,3,1,4,4,5,1,4,3,1,4,1,Cambridgeshire beekeeping association,"novice course, basic bee management examination",7,,EN,UK
2019-09-30 06:36:56,2019-09-30 06:47:35,0,82.12.2.175,100,638,1,2019-09-30 06:47:36,R_2c7bKnBet91ZypU,52.222794,.13049316,EN,1,171,,21,3,2,10,6,11,,6,11,6,2,2,Apivar and oxalic acid,6,,5,I don't use antibiotics,3,Only supplied and used by bee inspector if EFB found ,2,"9,3,4",,2,1,1,4,4,5,1,5,3,1,4,1,BBKA,,9,,EN,UK
2019-09-23 08:19:13,2019-09-23 08:20:20,0,109.148.222.37,35,67,0,2019-09-30 08:20:40,R_sL0Iih4Rvzg2W2J,,,EN,1,171,,52,1,3,6,4,11,National,6,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-30 09:06:04,2019-09-30 09:11:24,0,91.110.100.27,100,320,1,2019-09-30 09:11:24,R_1CyISUU6ru9jfxl,52.139893,-.23930359,EN,1,171,,52,2,4,12,3,11,British National,6,11,6,"2,4",2,MAQS,6,,5,Not applicable,2,,,,,2,5,1,4,4,5,1,5,3,1,4,1,British Beekeeping Association,Basic beekeeping training by a branch of the BBKA,9,,EN,UK
2019-09-30 10:39:43,2019-09-30 10:42:05,0,82.51.60.173,100,141,1,2019-09-30 10:42:05,R_1nUar97R9SiFv4B,43.778503,11.249405,IT,1,177,,67,1,2,10,300,10,,5,10,6,1,2,,,,,,,,,,,4,2,1,4,4,1,1,4,3,1,4,1,,,8,,IT,Continental Europe
2019-09-30 11:05:17,2019-09-30 11:09:21,0,151.18.5.47,100,243,1,2019-09-30 11:09:21,R_1nOYTM0nQF4ucsj,43.147903,12.109695,IT,1,177,,63,2,1,10,35,10,,5,11,7,"2,4",2,,,,,,,,,,,3,2,1,4,4,1,1,4,3,1,4,1,Apau,,8,,IT,Continental Europe
2019-09-30 13:15:33,2019-09-30 13:26:49,0,92.9.196.118,100,675,1,2019-09-30 13:26:49,R_3PAVOG582rh2M4k,53.536407,-.096694946,EN,1,171,,38,1,3,44,7,11,"National, WBC",6,11,8,4,2,Thymol in sugar dusting,6,,5,"I wouldn't use antibiotics. They are systemic and I don't want them in my honey, besides they only going to work on AFB  where destruction is UK policy in most cases, & EFB where DEFRA would advise",1,,2,6,General medical knowledge,3,1,1,4,4,5,1,5,3,1,5,1,CBKA / BBKA,,6,,EN,UK
2019-09-30 14:22:44,2019-09-30 14:32:35,0,79.17.76.203,100,591,1,2019-09-30 14:32:36,R_2xJ0wq3cM7a1orF,45.687607,9.7664948,IT,1,177,,71,1,2,8,14,10,,6,11,7,"2,4",2,ApiBioxal ( acido ossalico) ,,,,,,,,,,,,,,,,,,,,,,,,,,,Continental Europe
"ApiVar"",6,,,,2,,2,""1","9"",,3,2,1,4,4,5,1,5,3,1,4,1,""Associazione apicoltori della provincia di Bergamo "",Corso dâintroduzione allâapicoltura,10,Daniele.donadoni90@gmail.com,,Daniele.donadoni90@gmail.com,IT,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30 14:32:22,2019-09-30 14:41:19,0,93.48.244.94,100,537,1,2019-09-30 14:41:20,R_3J8yH6Xp9lRXdpa,41.890396,12.512405,IT,1,177,,55,2,3,5,7,11,,6,11,6,4,2,"Apivar, ossalico",6,,,,,,,"9,4,6",Non mi e' mai capitato ma chiederei all'istituto zooprofilattico,2,1,1,4,5,1,1,4,2,1,4,1,"Gas, arnia onlus, alpa",Primo corso in atteda di uno di approfondimento,8,,IT,Continental Europe
2019-10-01 06:56:39,2019-10-01 07:03:36,0,90.185.77.19,100,416,1,2019-10-01 07:03:36,R_1dNcwmgwBlcqZJE,55.157394,8.7689972,DA,1,162,,41,1,2,6,4,11,12-10,6,11,7,2,2,Myresyre og oxalsyre,6,,,,,,,,,2,5,1,4,4,,1,,3,,4,1,GTAB,Begynderkursus,7,,DA,Continental Europe
2019-10-01 07:51:02,2019-10-01 07:56:44,0,87.7.187.252,100,342,1,2019-10-01 07:56:45,R_2pYN5sncMyFeJf1,41.890396,12.512405,IT,1,177,,47,2,4,9,4,10,,6,11,6,4,2,Acido ossalico gocciolato o sublimato timolo in associazione mai antibiotici,,,,,,,,,,2,3,1,4,4,5,1,4,3,1,5,2,Aral e associazione apiterapia ,Apicoltura 1e 2 livello ,8,L'associazione di apicoltori nella mia regione Ã¨ molto attiva sia nella formazione che nel supporto tecnico agli apicoltori ,IT,Continental Europe
2019-10-01 13:11:26,2019-10-01 13:28:02,0,81.161.97.6,100,995,1,2019-10-01 13:28:02,R_2fI1zMub4XfIQIU,55.949997,8.5,DA,1,162,,13,2,3,54,10,11,12-10 opstabling,6,11,6,5,2,Organiske syrer,6,,,,2,,,1,,1,6,1,4,4,,2,4,3,1,5,2,Skjern Egvad Biavlerforening,Kurser som varroainstruktÃ¸r og kyndig biavler,8,,DA,Continental Europe
2019-10-01 23:06:51,2019-10-01 23:13:08,0,37.77.115.45,100,376,1,2019-10-01 23:13:09,R_2CvlgwxKwe8F0CE,38.405396,16.073303,IT,1,177,,44,1,3,14,,10,,6,10,6,4,2,,,,,,,,,,,3,6,1,4,4,4,1,,3,3,4,1,,,10,,IT,Continental Europe
2019-10-01 23:32:31,2019-10-01 23:36:47,0,94.160.252.147,100,255,1,2019-10-01 23:36:47,R_6rsv0ovP5RRok9P,45.470703,9.1889038,IT,1,177,,58,1,4,17,400,10,,5,10,8,4,2,,,,,,,,,,,5,6,1,4,4,,1,,3,3,5,2,conapi consorzio nazionale apicoltori,master posta laurea,8,,IT,Continental Europe
2019-10-02 09:59:46,2019-10-02 10:04:57,0,212.112.153.160,100,311,1,2019-10-02 10:04:58,R_1inanJXSfqp0ZeG,55.418701,8.6685028,DA,1,162,,37,2,3,15,6,11,Trugstade 12x10,6,11,6,"2,5",2,,6,,,,,,,,,,5,1,4,4,,1,,2,,4,,Danmarks Biavlerforening,Kyndig biavler,6,,DA,Continental Europe
2019-10-02 13:37:05,2019-10-02 13:44:04,0,95.74.98.216,100,418,1,2019-10-02 13:44:04,R_2B5pltypNNIVNbN,45.533707,10.219101,IT,1,177,,62,1,2,25,300,10,,5,10,6,4,2,"Apivar, apitraz, Maqs, apibioxal ",6,,,,,,,,,5,6,1,4,4,5,1,4,3,2,4,1,"Apilombardia, Associazione Apicoltori professionisti italiani, Unaapi, Conapi ","Cra Api Bologna, seminari Apilombardia, seminari Unaapi, seminari crt patologie apistiche unaapi, seminari conapi, Apimondia ",6,,IT,Continental Europe
2019-10-03 12:18:33,2019-10-03 12:27:49,0,2.106.220.212,100,555,1,2019-10-03 12:27:49,R_2zeaCw8PCPi9SGK,55.511597,11.290298,DA,1,162,,49,1,2,49,,11,21x10,5,10,8,,1,,7,,1,,2,,2,2,,2,2,2,4,4,1,1,5,4,1,4,2,erhversbiavlerne,kyndibiavler,6,,DA,Continental Europe
2019-10-03 12:53:04,2019-10-03 13:02:29,0,217.30.0.64,100,564,1,2019-10-03 13:02:30,R_2SdFtfTmBjvqtuQ,44.815903,9.9864044,IT,1,177,,40,2,1,24,200,10,,5,11,7,4,2,,4,mai usato antibiotici ,,,,,,,,3,2,1,4,4,5,1,,3,1,4,1,AAPI,vari corsi a vari livelli presso centro di formazione locale ,9,,IT,Continental Europe
2019-09-27 03:29:03,2019-09-27 03:33:46,0,93.51.232.116,77,282,0,2019-10-04 03:33:53,R_1CByi33MqGr50Jl,,,IT,1,177,,36,1,4,14,6,10,,6,11,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-27 09:02:09,2019-09-27 09:16:13,0,146.241.134.76,35,843,0,2019-10-04 09:16:22,R_2OPdcQxApiioPUM,,,IT,1,177,,44,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-27 10:59:55,2019-09-27 11:05:03,0,87.17.176.192,77,308,0,2019-10-04 11:05:45,R_2bN9Ru4vcdWOXiw,,,IT,1,,,,1,2,54,200,10,,5,10,7,4,2,Acaricidi,4,Non uso antibiotici ,5,Non compro antibiotici ,,,,,,,,,4,4,,,,,,,,,,,,IT,
2019-09-27 14:10:45,2019-09-27 14:12:01,0,87.16.186.185,35,75,0,2019-10-04 14:12:08,R_3R9t8xUKqpL68e6,,,IT,1,,,,,1,,,10,,6,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-10-05 00:01:46,2019-10-05 00:07:32,0,82.54.225.170,100,346,1,2019-10-05 00:07:32,R_2YVy4wTGad4PaT3,45.661804,12.242798,IT,1,177,,66,1,1,14,6,10,,5,11,6,"2,4",2,,,,,,,,,,,2,2,1,4,4,1,1,4,3,1,4,1,"apidolomiti, apimarca",3,7,,IT,Continental Europe
2019-09-28 03:20:00,2019-09-28 03:33:53,0,5.88.227.66,35,832,0,2019-10-05 03:33:59,R_pc25oY0mcqZWgyB,,,IT,1,177,,53,1,3,11,15,10,,6,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-28 03:48:57,2019-09-28 03:49:13,0,87.56.89.79,7,16,0,2019-10-05 03:49:37,R_3MQkTAqoU1X9wrL,,,DA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,
2019-09-28 05:34:18,2019-09-28 05:35:24,0,5.90.236.47,35,65,0,2019-10-05 05:36:09,R_stdbiv5W3tPTxhD,,,IT,1,177,,61,1,1,8,300,10,,5,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-05 08:59:29,2019-10-05 09:09:32,0,93.163.145.223,100,603,1,2019-10-05 09:09:33,R_2Sui8CKXsVatbzu,55.647003,12.193604,DA,1,162,,34,1,3,19,4,11,Trugstade 12x10,6,11,6,,2,,,,,,,,,,,2,5,1,4,4,1,1,,,1,4,1,HÃ¸je-Taastrup Bilaug,,7,"Mange irelevante spÃ¸rgsmÃ¥l, nÃ¥r man ikke anvender medicin.",DA,Continental Europe
2019-09-28 14:40:44,2019-09-28 14:41:29,0,212.112.153.207,7,44,0,2019-10-05 14:41:57,R_2VlPiIAwOXme4A4,,,DA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,
2019-09-29 01:09:15,2019-09-29 01:12:14,0,109.113.205.193,77,178,0,2019-10-06 01:12:21,R_1f1v46h5G2jCj0a,,,IT,1,177,,15,3,1,32,10,10,,6,10,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-29 01:21:49,2019-09-29 01:25:57,0,5.186.115.23,77,247,0,2019-10-06 01:26:15,R_32W5g44oZ6EVSAs,,,DA,1,162,,44,2,3,15,4,2,,6,11,8,"2,5",2,Ingen,6,,,,,,,,,,1,1,4,4,,1,,3,1,,,,,,,DA,Continental Europe
2019-09-29 14:04:23,2019-09-29 14:05:34,0,131.164.233.236,35,71,0,2019-10-06 14:05:36,R_OxNjbDtEzJ2WJtT,,,DA,1,162,,60,1,3,12,8,"10,11",Trugstade,5,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,Continental Europe
2019-09-29 15:22:40,2019-09-29 15:26:38,0,79.49.36.32,35,237,0,2019-10-06 15:27:14,R_ZfKDLfwfzQLIMX7,,,IT,1,177,,47,1,1,14,70,10,,6,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-30 02:03:04,2019-09-30 02:03:39,0,217.19.151.161,12,35,0,2019-10-07 02:04:10,R_2DYd27mRoawAVJr,,,IT,1,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-30 07:12:16,2019-09-30 07:18:07,0,5.169.131.20,77,351,0,2019-10-07 07:27:57,R_YawzZNJ6DpSpEzf,,,IT,1,177,,55,1,1,34,50,10,,6,11,8,4,2,Acido ossalico / timolo,,,,,,,,,,,3,1,4,5,5,1,4,3,3,,,,,,,IT,Continental Europe
2019-10-07 12:22:22,2019-10-07 12:28:20,0,94.10.248.200,100,357,1,2019-10-07 12:28:21,R_20SwfRyMYjSvpF6,51.721893,.48109436,EN,1,171,,43,2,3,7,5,11,National,6,11,6,"2,4",2,,6,,,,3,AFB - bee inspector will provide,2,6,Bee inspector,2,2,1,4,4,5,1,4,3,1,4,2,British Beekeepers Association,Bee Health day courses,8,,EN,UK
2019-09-30 13:19:28,2019-09-30 13:22:40,0,185.101.88.244,35,191,0,2019-10-07 13:23:02,R_11iMdpTMHYyzn5z,,,DA,1,162,,81,1,1,10,12,4,,6,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,Continental Europe
2019-09-30 13:56:23,2019-09-30 14:05:24,0,87.20.197.125,12,540,0,2019-10-07 14:05:37,R_1LnfB6LUSkHlln7,,,IT,1,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-01 07:46:33,2019-10-01 07:55:56,0,37.160.165.158,7,562,0,2019-10-08 07:56:21,R_308pYLYUlGv9ZzW,,,IT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-10-01 10:42:53,2019-10-01 10:45:33,0,2.111.246.53,77,160,0,2019-10-08 10:45:51,R_30eqYewFR89YZsj,,,DA,1,162,,34,2,3,9,4,11,,6,11,8,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,DA,Continental Europe
2019-10-08 21:30:56,2019-10-08 21:37:21,0,94.38.145.184,100,385,1,2019-10-08 21:37:22,R_1C13CjsFbvU72s9,41.890396,12.512405,IT,1,177,,35,1,4,51,25,10,,6,11,6,4,2,Acido Ossalico,,,,,,,,1,,2,6,1,4,4,,1,4,3,1,4,1,Consorzio Eugubino Gualdese (Umbria),FacoltÃ  agraria PG,9,,IT,Continental Europe
2019-10-09 13:22:41,2019-10-09 13:27:58,0,80.104.137.44,100,316,1,2019-10-09 13:27:58,R_2CdiMigSfS2aYVs,44.872101,10.808899,IT,1,177,,49,1,1,34,27,10,,6,11,7,4,2,solo apibioxal gocciolato o apilife var,,,,,,,,,,,2,1,4,4,1,1,4,3,1,4,1,associazione apicoltori reggio parma,,,,IT,Continental Europe
2019-10-10 01:48:06,2019-10-10 01:54:20,0,91.143.102.116,100,373,1,2019-10-10 01:54:20,R_28Ba3QYfixiWwde,46.708099,15.774704,EN,1,184,,52,1,4,16,100,11,Zander,5,11,8,"2,4",2,,6,,,,3,"forbidden, no prescription possible",,,,2,6,1,4,4,5,1,5,2,2,5,1,,,10,,EN,Continental Europe
2019-10-07 11:55:17,2019-10-07 12:02:10,0,93.34.221.192,35,412,0,2019-10-14 12:02:18,R_2sasViDbQrZLgZA,,,IT,1,177,,64,1,1,5,9,10,,6,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
