start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,ex_nosema,ex_af,ex_ef,know_nosema,know_ef,know_af,rec_nos,rec_af,rec_ef,use_nos,use_ef,use_af,use_dys,use_forg,use_dab,use_var,use_feed,use_repq,use_abtc,feas_dys,feas_forg,feas_deb,feas_var,feas_feed,reas_repq,feas_atbc,feas_breed,use_insp,use_odor,use_ropi_afb,use_afb_efb,use_comkit,use_distools,use_procwax,use_prevlab,use_dislab,use_shook,use_shook_all,use_atbc_afb,use_afb_dest,use_dest_all,use_afb_quick,use_afb_q,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-08-24 11:31:09,2019-08-24 11:34:14,0,146.66.50.144,53,185,0,2019-08-31 11:34:17,R_27EuMqrjc7CVEr2,,,EN,4,171,,48,1,4,8,3,11,National,5,11,8,1,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-31 13:46:41,2019-08-31 13:57:15,0,86.132.189.29,100,633,1,2019-08-31 13:57:15,R_1DTLHNSKnqA56dH,51.889206,.90420532,EN,4,171,,30,1,3,31,7,11,Modified Commercial,5,11,6,1,9,8,3,3,3,2,1,2,4,5,5,5,6,4,3,5,5,3,6,6,4,6,6,5,3,4,6,5,6,5,7,6,6,6,7,6,6,4,7,4,3,7,4,4,"Essex Beekeepers Association, British Beekeepers Association","Beginners' Beekeeping Course, Bee Health Days",4,"Treatment regime in the UK for AFB requires destruction of all hives in the apiary.  For severe cases of EFB, only the infected hive is destroyed.",EN,UK
2019-08-25 11:02:03,2019-08-25 11:09:30,0,2.102.37.150,71,447,0,2019-09-01 11:09:33,R_3qSDIhLfXtvqlSV,,,EN,4,171,,47,2,4,14,3,11,National,5,11,6,1,,8,3,3,3,1,1,1,5,5,5,6,3,6,4,4,6,3,7,3,3,7,7,7,3,3,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-26 13:32:26,2019-08-26 13:34:48,0,86.186.90.161,71,141,0,2019-09-02 13:34:50,R_6VHV3LdQbi7a6I1,,,EN,4,171,,57,2,4,7,4,11,British national standard,5,11,7,1,9,8,3,3,3,1,1,1,5,5,5,6,3,6,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-03 02:21:53,2019-09-03 02:29:20,0,109.146.33.181,100,446,1,2019-09-03 02:29:20,R_OPRqGv3aDl52vDj,52.350006,-1.2832947,EN,4,171,,35,1,4,11,2,11,National,5,11,6,1,9,8,3,2,2,2,1,1,4,5,5,4,6,3,3,5,5,3,7,6,5,7,7,6,3,3,4,7,7,3,3,7,3,3,3,3,3,4,4,6,7,3,4,4,"UKBKA, RBKA (Local)","UKBKA modules, RBKA talks",2,,EN,UK
2019-09-03 02:50:12,2019-09-03 02:58:54,0,81.98.187.2,100,521,1,2019-09-03 02:58:54,R_2Pn8yoLSVQpASnt,51.5047,-.19979858,EN,4,171,,29,2,3,14,5,11,National and WBC,5,11,4,,1,,3,3,3,2,1,1,4,5,5,5,7,3,3,6,3,5,7,7,3,7,7,6,5,3,7,7,7,7,3,7,3,3,7,3,3,5,7,4,7,7,5,4,North London Beekeepers Association,2 courses,,Some of these questions not relevant in UK.  National Bee Unit has to be called to AFB or EFB and they destroy hives.,EN,UK
2019-09-03 03:24:46,2019-09-03 03:40:55,0,86.174.1.16,100,968,1,2019-09-03 03:40:56,R_31XkmyJwjDLcQA1,50.825897,-2.8878937,EN,4,171,,29,1,4,12,2,4,,5,11,8,1,11,8,3,3,2,2,1,2,5,5,4,7,5,5,7,7,4,6,7,5,4,7,7,5,7,5,6,6,5,6,3,7,7,4,4,4,3,7,7,4,7,6,5,4,British Beekeepers Association,Introduction to beekeeping and one-off talks,1,,EN,UK
2019-09-03 03:36:55,2019-09-03 03:46:23,0,88.104.157.158,100,568,1,2019-09-03 03:46:24,R_O9eKUgH3djSSBrP,51.550003,-.050003052,EN,4,171,,22,1,3,45,8,11,National,5,11,6,1,9,8,5,4,3,3,1,2,4,5,5,6,6,4,3,4,6,3,7,6,5,7,6,6,3,,5,6,7,7,3,6,5,7,7,7,6,4,6,4,7,,4,4,North London Beekeepers (linked with the British Beekeepers Association),Advanced Beekeeping Husbandry,2,,EN,UK
2019-09-03 04:35:31,2019-09-03 04:47:28,0,82.34.78.74,100,716,1,2019-09-03 04:47:29,R_2wNTKzWXga3RPrJ,51.535995,-.092498779,EN,4,171,,32,2,4,11,4,11,National,5,11,6,1,9,8,3,3,3,2,1,1,5,5,5,7,7,3,3,4,3,3,7,7,7,7,7,7,7,4,6,6,7,7,7,7,7,6,7,7,6,7,6,7,7,7,4,4,"North London Beekeepers, British Beekeepers' Association","BBKA modules including honeybee health, pests, diseases and poisoning and BBKA Honeybee health exam",5,You have grouped AFB and EFB together in your questions.  Whilst EFB can be treated with shook swarm or on occasion antibiotics outbreaks of AFB require destruction of equipment so generic foulbrood quwstions were problematic to answer,EN,UK
2019-09-03 05:09:57,2019-09-03 05:15:03,0,94.3.53.216,100,305,1,2019-09-03 05:15:04,R_3R7MMlf06HguJiI,50.830307,-.32569885,EN,4,171,,35,1,2,8,3,11,UK National,5,11,6,1,9,8,2,3,2,1,1,2,4,4,4,6,6,6,3,5,3,4,7,7,7,7,7,5,5,3,5,6,6,,6,7,5,6,5,3,6,3,7,4,6,,4,4,,,3,,EN,UK
2019-09-03 05:25:18,2019-09-03 05:31:35,0,86.174.106.158,100,377,1,2019-09-03 05:31:35,R_3nqP8p5qGz6Onyu,50.937897,-.47200012,EN,4,171,,32,1,2,18,25,11,British National,5,11,6,1,9,8,4,4,4,3,2,2,5,5,5,6,7,3,3,3,6,3,6,7,7,7,7,6,3,4,7,6,6,7,5,7,6,4,7,6,7,3,3,5,7,7,4,5,British Beekeepers Association,Too many to list,2,,EN,UK
2019-09-03 10:21:21,2019-09-03 10:33:04,0,82.22.203.233,100,703,1,2019-09-03 10:33:05,R_302cRsVeUlquxug,50.847794,-.93699646,EN,4,171,,31,1,2,7,7,11,British National,5,11,6,1,9,8,2,2,2,1,1,1,5,5,5,7,7,,7,3,7,,7,7,3,7,7,7,3,3,3,7,7,3,3,7,3,3,3,3,7,3,3,3,3,3,4,4,,,1,,EN,UK
2019-09-03 13:20:28,2019-09-03 13:36:37,0,86.183.0.208,100,968,1,2019-09-03 13:36:37,R_3LXqyNb9ESb8hUm,51.721893,.48109436,EN,4,171,,46,1,1,20,14,11,OSB/ Rose hive,5,10,8,1,9,8,2,1,1,2,1,1,5,5,5,7,,,,4,7,,7,5,6,7,6,6,3,5,5,7,,,7,7,7,,,7,7,,3,7,7,7,4,4,Kent Beekeepers association,non on afb/efb,2,,EN,UK
2019-09-03 16:28:59,2019-09-03 16:39:18,0,107.135.63.104,100,619,1,2019-09-03 16:39:19,R_1Ne8l5fxG5wLkbD,41.920898,-87.7043,EN,4,171,,23,1,4,54,13,11,,4,11,6,1,,8,5,5,5,3,2,2,5,5,5,6,7,3,3,3,3,3,6,7,7,7,7,7,4,7,3,5,7,7,7,7,7,3,7,6,5,3,7,3,7,7,4,4,Brityish Beekeeperts' Association,Eastern Apicultural Society in US,2,none,EN,UK
2019-08-28 01:09:33,2019-08-28 01:16:53,0,94.197.121.247,53,440,0,2019-09-04 01:17:27,R_3L4FTu9PYto0dYD,,,EN,4,171,,50,3,3,14,25,11,National commercial ,5,11,6,1,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-04 03:34:41,2019-09-04 03:42:17,0,81.153.235.148,100,455,1,2019-09-04 03:42:17,R_4So2NSq6WMQSicx,51.904907,.91859436,EN,4,171,,45,2,3,11,12,11,British National ,5,11,8,1,9,8,3,3,3,2,2,2,5,5,5,4,7,5,7,5,6,3,7,7,7,7,7,7,7,5,3,6,7,7,7,7,7,7,5,7,7,3,7,5,7,7,4,4,Bbka,,5,In UK we destroy all colonies in apiary that are diagnosed with AFB.  We shook Swarm colonies with  EFb or destroy if infection is too severe ,EN,UK
2019-08-28 05:05:46,2019-08-28 05:14:51,0,86.182.248.17,76,544,0,2019-09-04 05:15:02,R_DjKBe35bfLTzzxv,,,EN,4,171,,32,1,1,13,4,11,UK National,5,11,7,1,9,8,3,2,2,2,1,1,5,5,5,7,7,3,3,3,3,5,7,7,7,5,5,7,7,3,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-04 07:19:39,2019-09-04 07:31:11,0,82.13.160.141,100,691,1,2019-09-04 07:31:12,R_2COZiq7qBX6NKWG,50.946304,-1.4055023,EN,4,171,,26,1,1,12,4,11,W.B.C & National,5,11,6,1,9,11,3,3,3,1,2,2,4,5,5,5,7,3,3,3,7,3,7,7,3,3,6,7,3,4,7,6,7,7,7,7,3,5,7,4,5,5,5,7,7,7,4,4,Bee health days,,3,,EN,UK
2019-08-30 03:24:32,2019-08-30 03:29:53,0,217.44.74.41,71,320,0,2019-09-06 03:30:09,R_2Ve8X94bcdTR6MS,,,EN,4,171,,55,1,2,9,3,11,British National,5,11,8,1,9,8,3,3,3,3,1,1,5,5,5,6,6,3,3,3,5,5,6,5,5,7,7,6,5,3,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-06 09:49:52,2019-09-06 09:57:10,0,136.35.42.230,100,438,1,2019-09-06 09:57:10,R_2bJjPzVCMAFczqq,39.027802,-94.6558,EN,4,98,19,37,1,2,8,5,4,,5,11,6,1,9,8,2,2,2,1,1,1,5,5,5,7,5,5,7,6,4,5,7,6,6,7,7,7,6,7,7,7,7,6,6,7,,6,7,7,5,7,6,5,7,7,4,4,"KS Honey Producers, MO State Assoc. NE KS Beekeepers, ABF","HAS conferences, KS & MO spring and fall conf., NE KS Beekeepers Fun Day",3,,EN,North America
2019-08-31 21:02:34,2019-08-31 21:07:34,0,47.33.140.193,71,299,0,2019-09-07 21:07:56,R_umNHvujQjIx5WOR,,,EN,4,98,50,32,1,2,9,6,4,,5,11,8,1,9,8,2,2,3,1,1,1,5,5,5,,,,,,,,7,7,7,7,7,7,6,4,,,,,,,,,,,,,,,,,,,,,,,EN,North America
2019-09-08 13:39:41,2019-09-08 13:58:20,0,81.151.150.180,100,1119,1,2019-09-08 13:58:21,R_7WDS1r8MwdXQHCh,51.899994,-1.153595,EN,4,171,,39,2,4,12,2,11,National,5,11,8,1,9,8,3,3,3,2,1,1,5,5,5,5,7,3,3,3,3,3,7,7,7,7,7,7,3,5,7,7,7,5,6,7,7,5,7,5,5,3,6,7,7,7,4,4,BBKA OBKA,Initial training course run by local association. Various lectures.,2,Again your questions would be better if they allowed some explanation in places. Antibiotics are not routinely available to beekeepers in my country although they can be authorised for EFB in specific cases but only by an authorised officer. AFB cases are treated by destruction of any affected colonies and equipment.,EN,UK
2019-09-09 20:04:22,2019-09-09 20:09:13,0,86.140.71.128,100,290,1,2019-09-09 20:09:14,R_xbyyACzcwqaTm5H,51.388107,-.50779724,EN,4,171,,38,2,3,15,4,11,National ,5,11,8,1,9,8,3,3,3,2,1,1,5,5,5,6,3,3,4,7,5,3,7,3,3,7,7,5,3,5,7,7,7,7,5,7,3,3,3,5,3,5,7,5,7,7,5,5,,,4,,EN,UK
2019-09-11 07:42:14,2019-09-11 07:51:39,0,195.143.10.229,100,564,1,2019-09-11 07:51:39,R_1mWAtdSH9GeX5am,51.149994,-1.6999969,EN,4,171,,57,1,3,5,3,"4,11",BS National,5,11,6,1,9,8,3,3,3,1,1,1,4,5,5,7,6,7,7,3,3,3,6,4,7,7,6,6,7,3,3,7,6,7,7,7,3,4,7,7,3,7,7,3,7,3,4,4,British Bee Keepers' Association; BeeBase National Bee Unit,,5,,EN,UK
2019-09-12 00:03:35,2019-09-12 00:12:57,0,79.66.243.96,100,562,1,2019-09-12 00:12:58,R_1gS0ArPJ0akndMD,53.733307,-2.6667023,EN,4,171,,41,1,4,7,2,2,,5,11,8,1,9,8,3,2,2,2,1,1,5,5,5,3,6,3,5,5,4,3,6,4,4,7,7,3,7,4,6,3,6,6,5,7,3,4,7,4,3,3,7,4,7,7,4,4,lancaster bee keeping,beginners course,3,,EN,UK
2019-09-12 06:57:55,2019-09-12 07:03:59,0,24.97.31.98,100,363,1,2019-09-12 07:04:01,R_2TZfqC27NsBjnCP,42.684006,-74.493896,EN,4,98,35,47,2,1,9,7,4,,5,11,8,1,9,8,3,3,3,2,2,1,5,5,5,7,5,7,6,5,7,5,7,7,7,7,7,7,5,6,7,7,7,6,7,6,7,7,7,7,5,7,7,5,7,7,4,4,NY Bee Wellness,Various college and university courses,5,,EN,North America
2019-09-06 08:39:43,2019-09-06 08:47:26,0,86.169.158.227,69,462,0,2019-09-13 08:47:37,R_3NK7wiuDqPuzJtc,,,EN,4,171,,35,2,3,10,8,11,British National hive,5,11,6,1,9,8,3,3,3,2,2,2,5,5,5,6,6,3,3,3,3,3,6,6,6,6,6,6,3,3,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-13 13:33:06,2019-09-13 13:37:53,0,37.152.193.207,100,286,1,2019-09-13 13:37:54,R_2VmyCaAb1XPQR5b,51.007507,-3.1015015,EN,4,171,,51,2,4,5,2,6,,5,11,7,1,9,8,2,2,2,1,1,1,5,5,5,,,,,3,,,3,6,5,3,7,3,3,3,,,,,,,,,,,,,,,,,4,4,,Beginners beekeeping course,2,"Warrehuve inspections do not involve routinely opening the brood nest, but mainly rely on external observations, hefting and occasionally looking underneath boxes",EN,UK
2019-09-14 04:59:52,2019-09-14 05:08:36,0,86.171.32.71,100,524,1,2019-09-14 05:08:36,R_12Efp7tR1Re0cnX,52.221207,1.3419952,EN,4,171,,18,1,2,38,12,11,Commercial,5,10,8,1,9,8,4,4,4,2,2,2,5,5,5,3,7,3,3,3,3,5,7,7,7,7,7,7,3,3,3,5,7,6,7,7,5,7,7,7,6,5,5,3,7,5,4,4,British Beekeepers' Association (BBKA),Many both by BBKA & by UK's Department for the Environment (National Bee Unit),3,,EN,UK
2019-09-16 05:08:55,2019-09-16 05:17:00,0,91.253.221.208,100,484,1,2019-09-16 05:17:01,R_2q9MTC5KAQpr7HC,43.147903,12.109695,IT,4,177,,73,1,1,7,30,10,,4,11,6,1,9,8,2,2,2,2,1,2,3,5,5,6,5,5,4,5,4,4,7,4,4,4,5,4,3,4,6,7,7,6,5,6,5,6,7,4,3,4,7,3,6,6,4,4,Gruppo Api Sparse,"Corso apicoltura generale, corsi fino al 3 livello, corso apicoltura professionista",5,,IT,Continental Europe
2019-09-17 03:14:13,2019-09-17 05:08:57,0,165.225.81.6,100,6884,1,2019-09-17 05:08:58,R_1q8Mh4kzS13nFTP,51.496399,-.12240601,EN,4,171,,64,2,3,6,4,11,BS National,5,,6,1,9,8,3,3,3,1,1,1,5,5,5,,6,,,,,,6,5,5,7,7,4,,4,5,5,,,,7,,,,,,,,,7,7,4,4,"BBKA, The Central Association of Bee-Keepers","BeeBase online bee health training (DEFRA), various workshops & lectures at BBKA & BIBBA conferences",4,"Where I've answered ""based on your experience"" questions, my experience is reading text books & advisories from Beekeeping organisations",EN,UK
2019-09-18 11:13:32,2019-09-18 11:18:29,0,93.36.194.190,100,296,1,2019-09-18 11:18:30,R_Tt1MU5jHvbdiiJj,41.890396,12.512405,IT,4,177,,,2,2,4,5,10,,5,11,7,1,9,11,2,2,2,1,1,1,5,5,5,3,5,6,5,5,4,5,4,3,5,5,5,5,5,5,6,6,7,6,6,7,6,6,6,6,5,3,6,4,6,6,4,5,ARAL,,3,,IT,Continental Europe
2019-09-18 14:16:24,2019-09-18 14:23:12,0,181.112.155.172,100,407,1,2019-09-18 14:23:12,R_27msBRc9gjkxuVJ,-.21429443,-78.501701,ES-ES,4,102,,63,1,3,18,120,4,,4,10,6,1,9,8,5,5,5,3,3,3,5,5,5,7,7,6,7,7,7,3,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,4,4,"ADAPI, ASOPRAME,APIQUITUS, ASOPROAC",CURSO VIRTUAL SANIDAD APICOLA OIRSA,5,,ES-ES,
2019-09-12 13:46:00,2019-09-12 13:47:59,0,185.71.74.206,51,118,0,2019-09-19 13:48:12,R_2B5vRjPs2KXZf8f,,,EN,4,171,,45,1,3,6,4,4,,5,11,6,11,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-20 06:17:41,2019-09-20 06:25:15,0,178.118.149.171,100,454,1,2019-09-20 06:25:16,R_1FhWFRJXUqPH8av,51.197006,3.178894,EN,4,185,,60,1,4,6,14,"6,11","Zander, Simplex",5,11,8,1,9,8,3,3,3,2,1,1,5,5,5,6,6,4,3,6,5,4,3,4,5,3,6,4,3,6,4,7,7,3,5,6,4,4,6,5,6,4,5,7,7,5,4,4,"AVI KonVIB Mellifica Fort Knox Zwartebij.org American Bee Journal Kiwimana, TFB","beginner course, advanced course, teaching natural beekeeping",3,,EN,Continental Europe
2019-09-20 09:39:50,2019-09-20 09:48:15,0,216.248.89.230,100,504,1,2019-09-20 09:48:16,R_28N9mdh6n3M2QOR,41.606705,-93.745697,EN,4,98,18,52,2,3,14,4,4,,5,11,6,1,9,8,2,3,3,1,1,2,5,5,5,5,5,3,3,3,3,3,7,7,7,6,7,6,4,3,4,7,7,7,3,5,4,4,4,3,3,3,7,4,7,3,4,4,IPM4Bees Midwest Working Group,,5,,EN,North America
2019-09-16 16:51:39,2019-09-16 17:50:27,0,201.141.212.130,9,3528,0,2019-09-23 17:50:41,R_yRf9otSQ0fDORY5,,,ES-ES,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES-ES,
2019-09-26 04:32:47,2019-09-26 04:40:46,0,31.48.103.165,100,478,1,2019-09-26 04:40:46,R_YcvKTQLbf2NwD2V,50.109695,-5.2864075,EN,4,171,,32,1,1,49,12,11,national,5,10,6,1,9,8,3,3,3,2,1,2,5,5,5,7,7,7,3,3,7,3,7,7,7,7,7,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,West Cornwall Beekeepers ,BBKA modules 1 - 7,4,,EN,UK
2019-09-27 04:01:24,2019-09-27 04:06:06,0,93.47.130.255,100,281,1,2019-09-27 04:06:06,R_31ElABPCXYnHh3i,45.530502,9.1394958,IT,4,177,,57,1,1,19,30,10,,4,10,6,1,9,8,4,4,4,3,3,3,5,5,5,7,5,5,5,5,5,3,6,4,4,6,5,6,3,6,6,6,6,6,5,6,7,5,5,6,4,3,6,7,7,6,4,4,,CRA API,4,,IT,Continental Europe
2019-09-27 04:33:25,2019-09-27 04:42:37,0,159.213.41.170,100,551,1,2019-09-27 04:42:38,R_2YG4rs3H96Qf4qY,43.666702,10.633301,IT,4,177,,40,1,3,7,10,6,,5,11,8,1,9,8,2,2,3,2,3,2,4,4,5,5,5,6,6,4,4,3,4,4,5,7,5,4,3,5,6,6,6,4,6,7,5,6,6,5,5,4,6,7,7,6,4,4,,,4,,IT,Continental Europe
2019-09-27 04:09:15,2019-09-27 04:45:57,0,62.170.66.156,100,2202,1,2019-09-27 04:45:58,R_1nPaIt3PtiVCLql,37.4841,13.985397,IT,4,177,,69,2,1,6,7,10,,5,11,6,1,,8,3,3,3,1,1,1,5,5,5,6,5,5,6,5,5,3,6,5,5,7,5,5,4,5,7,7,7,7,5,7,5,5,5,4,4,4,4,6,6,5,4,4,Associazione Apicoltori Roma e Provincia,"corso base di apicoltura, giornate formative sulle patologie apistiche, corso di analisi sensoriale del miele",4,,IT,Continental Europe
2019-09-27 05:12:43,2019-09-27 05:19:51,0,146.241.98.100,100,427,1,2019-09-27 05:19:51,R_2YLGzUfE3XpD3Kt,45.596695,8.6421051,IT,4,177,,59,1,1,14,280,10,,4,10,7,1,9,8,3,3,5,2,3,2,5,5,5,5,4,4,4,4,5,3,4,4,4,6,6,5,3,6,7,7,7,3,4,7,7,3,3,5,3,3,7,3,7,5,5,5,associazione apicoltori delle province toscane,Ho lavorato per diversi anni con un apicoltore professionista,3,,IT,Continental Europe
2019-09-27 07:12:48,2019-09-27 07:30:19,0,93.41.106.221,100,1051,1,2019-09-27 07:30:20,R_22RM90LqnQL76mS,42.458405,14.202805,IT,4,177,,65,1,4,9,7,10,,5,11,6,1,9,8,3,3,3,2,1,1,5,5,5,7,4,3,5,,5,4,7,4,4,5,5,5,4,4,5,7,7,7,5,7,7,5,5,3,3,4,5,4,7,5,4,4,Fai - ABRUZZO,XXX,4,,IT,Continental Europe
2019-09-27 07:28:02,2019-09-27 07:57:38,0,82.53.58.50,100,1776,1,2019-09-27 07:57:38,R_1oyRQ93dcr3shlq,43.778503,11.249405,IT,4,177,,71,1,3,13,63,10,,4,11,7,1,9,8,3,3,3,2,1,1,5,5,5,7,6,4,5,3,6,3,7,4,5,7,5,7,3,5,6,6,6,5,6,7,6,5,6,4,5,3,7,5,7,7,4,5,,,4,,IT,Continental Europe
2019-09-27 07:57:09,2019-09-27 08:13:52,0,151.29.247.21,100,1002,1,2019-09-27 08:13:53,R_AA63poZTuDplusp,43.708496,10.403595,IT,4,177,,53,2,2,11,100,10,,4,10,6,1,9,8,2,4,2,,,,4,4,5,7,6,5,5,5,6,3,6,6,4,6,5,6,3,5,7,6,6,6,7,6,6,5,4,4,3,3,6,3,7,7,4,4,Toscana Miele,"Corso apicoltura patrocinato dalla reg. Toscana, corso esperto apistico al CREA api, vari corsi tenuti dall'associazione su tematiche specifiche",2,,IT,Continental Europe
2019-09-27 09:10:26,2019-09-27 09:38:03,0,62.68.52.195,100,1656,1,2019-09-27 09:38:04,R_2dRf70jKfbeVM8E,32.5,20.833298,EN,4,3,,45,1,3,26,30,4,,4,10,8,1,9,8,4,4,4,2,2,2,5,5,5,6,6,3,3,3,6,3,6,4,7,6,7,6,3,6,4,4,6,3,6,6,4,7,6,6,4,4,7,3,7,6,4,4,LIBYAN ORGANIZATION FOR HONEY BEES REARING .  ,NON,3,I would like to improve my knowledge in honey bees disease and pest to help the beekeeper in my community .,EN,
2019-09-27 11:20:51,2019-09-27 11:29:19,0,194.242.209.24,100,508,1,2019-09-27 11:29:20,R_3Do1pjO7jBftPfF,46.352493,10.692795,IT,4,177,,38,1,1,40,25,10,,5,10,7,1,9,8,3,1,3,2,2,2,4,4,5,6,5,5,7,7,5,3,5,5,5,7,7,5,3,6,7,6,7,6,5,7,7,6,6,6,5,3,6,3,7,6,4,4,Apisole,Vari,4,,IT,Continental Europe
2019-09-27 16:42:44,2019-09-27 16:52:30,0,93.35.217.245,100,586,1,2019-09-27 16:52:30,R_1MWnGAQn66Z2MRB,41.890396,12.512405,IT,4,177,,61,1,1,7,9,10,,5,11,6,1,9,8,2,2,2,1,1,1,5,5,5,5,3,5,3,5,4,3,5,3,5,5,5,5,3,4,5,6,6,4,5,7,4,7,5,3,4,4,6,4,5,6,4,4,Non ricordo il nome ,Nessuno ,5,,IT,Continental Europe
2019-09-27 22:13:54,2019-09-27 22:15:28,0,151.77.116.214,100,94,1,2019-09-27 22:15:29,R_21vM8rC1RiLBXoG,40.8526,14.268494,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-28 00:14:02,2019-09-28 00:23:57,0,80.62.116.6,100,594,1,2019-09-28 00:23:58,R_2v0yzQ2CfZjFCkG,55.666702,12.583298,DA,4,162,,53,1,2,28,,11,12x10,4,10,8,1,9,8,5,3,5,3,3,1,3,3,5,5,7,3,3,3,7,3,5,7,3,7,7,7,3,7,4,7,7,7,7,7,7,3,7,3,,3,7,3,7,7,4,5,Danmarks biavlerforening ,Kyndig biavlere ,1,,DA,Continental Europe
2019-09-28 01:15:42,2019-09-28 01:25:24,0,93.41.111.189,100,582,1,2019-09-28 01:25:24,R_2V2XfxryY6BAmmi,42.458405,14.202805,IT,4,177,,42,1,1,9,30,11,,5,10,7,1,9,8,2,1,1,1,1,1,5,5,5,6,,6,6,3,3,,,,,,,,,,7,7,6,7,6,7,3,7,7,3,3,3,7,7,7,7,4,4,marcangelofolchi@virgilio.it,,5,,IT,Continental Europe
2019-09-28 01:38:06,2019-09-28 02:04:04,0,5.186.124.19,100,1558,1,2019-09-28 02:04:05,R_3HpGtM2K3Ov2RjT,55.394501,10.390305,DA,4,162,,26,2,2,10,2,11,Trugstade 12 x 10,5,11,6,,1,8,3,3,3,,,,5,5,5,6,3,3,6,4,6,3,7,3,3,7,6,7,3,7,7,7,7,7,4,7,6,3,7,5,7,3,7,7,7,7,4,4,Danmarks biavlerforening,Kyndig biavler,1,,DA,Continental Europe
2019-09-28 01:55:03,2019-09-28 02:14:32,0,80.62.116.80,100,1169,1,2019-09-28 02:14:33,R_2BqtDSFsfgrhhqO,55.666702,12.583298,DA,4,162,,29,1,3,17,30,"4,10,11",,5,11,8,1,9,8,3,3,3,3,2,2,5,5,5,7,3,3,5,3,7,3,5,3,5,7,6,6,3,6,5,6,7,5,4,7,7,3,6,4,3,3,7,5,7,6,4,4,Danmarks Biavlerforening,Kyndig Biavler,1,"Det er tredje gang, jeg udfylder de generelle spÃ¸rgsmÃ¥l. Kunne I ikke en anden gang lagre dem eller sammenfatte de tre spÃ¸rgeskemaer i Ã¨t?",DA,Continental Europe
2019-09-28 02:38:10,2019-09-28 02:51:09,0,87.104.34.37,100,779,1,2019-09-28 02:51:10,R_3JCWLoKdPZy6z3m,55.639694,12.087402,DA,4,162,,28,1,2,26,15,11,10 * 12,5,11,8,1,9,8,3,2,4,3,3,1,5,5,5,7,5,3,3,6,7,3,6,3,3,3,7,7,3,7,3,6,7,7,,7,7,4,7,4,4,3,7,7,3,7,4,5,Gl. Roskilde Amts Biavlerforening (Danmarks Biavlerforening),"Kyndig biavler, assisterende biinspektÃ¸r",1,,DA,Continental Europe
2019-09-28 03:08:10,2019-09-28 03:16:27,0,5.186.117.46,100,496,1,2019-09-28 03:16:28,R_6uvGxx5f7B68HZL,55.583298,12.300003,DA,4,162,,35,1,3,43,25,11,12x10 styropor,5,11,8,1,9,8,4,4,4,2,2,1,5,5,5,,,,7,5,7,,,,,7,5,7,,7,5,7,7,7,7,7,7,5,,4,6,,7,4,7,7,4,4,Danmarks Biavlerforening,Jeg kyndig biavler + deltager pÃ¥ den Ã¥rlige biavlskonference + lokale kurser,3,,DA,Continental Europe
2019-09-28 04:27:24,2019-09-28 04:33:04,0,37.77.123.120,100,340,1,2019-09-28 04:33:05,R_Q68JWunrIjKbCSd,43.147903,12.109695,IT,4,177,,48,1,3,24,9,10,,5,11,6,1,9,8,3,2,3,1,1,1,5,5,5,6,5,6,7,6,5,3,5,4,4,6,7,5,3,5,5,7,5,5,5,7,7,5,5,3,3,3,4,7,7,7,4,4,toscana miele,,3,,IT,Continental Europe
2019-09-28 06:31:01,2019-09-28 06:36:16,0,212.237.106.111,100,314,1,2019-09-28 06:36:16,R_vdavHkHX0RynaF3,55.715698,12.397995,DA,4,162,,62,1,3,7,8,4,,5,11,6,11,9,9,2,2,2,1,1,1,3,5,5,7,4,3,3,3,4,4,7,4,4,7,6,7,5,7,5,7,6,6,5,7,5,5,7,3,4,3,7,5,7,6,4,4,dansk biavler,Begynder kurset,3,,DA,Continental Europe
