start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,mites,v_know,v_rec,v_cont_use,v_cont2,v_cont3,v_cont4,v_cont5,v_cont6,v_cont7,v_cont8,v_treat,v_med,med_source,med_source_other,v_scrip,v_scrip_cond,med_proc1,med_proc2,med_proc3,med_proc4,med_proc5,med_proc6,med_proc7,oft_noinst,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-12-19 14:44:24,2019-12-19 14:57:52,0,81.232.63.187,100,808,1,2019-12-19 14:57:53,R_DvgaBq9B9B0fMFb,59.383301,17.916702,EN,4,170,,34,1,3,39,60,11,"Like Langtsroth hive, but Swedish frame size",4,10,3,5,11,6,3,3,3,3,3,3,3,3,1,formic acid and oxalic acid,"5,2,6",Supermarket,2,,1,1,1,2,1,,,,4,4,,,,"I think you should have worked more on a number of questions and answer options in  the questionaire before launching it. E.g. Why only Yes/no options in a number of questions. And why is there nothing between ""moderately"" and ""extremely"" ",EN,Continental Europe
2019-12-19 15:08:29,2019-12-19 15:14:48,0,188.104.162.165,100,378,1,2019-12-19 15:14:48,R_2R9XrZFnjzIo3wE,48.766205,9.1833038,EN,4,187,,64,2,3,15,6,11,Zander,5,11,8,5,11,6,4,4,4,4,4,4,4,4,1,Formic acid and oxalic acid,"2,4",,2,,1,2,1,2,1,2,2,3,4,4,,,4,,EN,Continental Europe
2019-12-19 15:29:55,2019-12-19 15:45:24,0,188.167.250.224,100,929,1,2019-12-19 15:45:25,R_1HdIkno9bT2WteX,48.149994,17.107803,EN,4,159,,,1,4,41,10,4,,5,11,4,5,11,6,3,3,3,3,3,3,2,4,1,"Amitraz, tau-fluvalinate, oxalic acid","1,2",,1,,1,2,1,1,2,1,2,4,5,4,Slovak Beekiping Association,Many,5,No,EN,
2019-12-19 17:16:27,2019-12-19 17:26:36,0,67.253.27.100,100,608,1,2019-12-19 17:26:37,R_3HoeOgfPKhLmfAP,44.037796,-69.135902,EN,4,98,22,47,1,3,15,12,4,,5,11,3,5,10,6,3,2,4,4,2,3,4,2,1,Apiguard and Formic acid,"9,4",,2,,1,2,1,1,1,1,1,3,4,4,"EAS, MSBA, Knox-Lincoln Beekeepers Association ",Master Beekeeper course stage 1 University of Georgia Young Harris Bee,4,,EN,North America
2019-12-19 17:56:26,2019-12-19 18:13:46,0,103.43.186.242,100,1040,1,2019-12-19 18:13:47,R_2AYkg16yM0DKuKv,39.928802,116.38889,ZH-S,4,113,116,61,2,4,5,5,4,,5,11,6,5,9,6,2,3,3,3,3,4,3,4,1,,"5,3,4,8",,2,,1,2,1,1,1,1,1,3,4,4,ä¸­å½å»èåä¼,èçé²æ²»,3,,ZH-S,
2019-12-19 21:59:53,2019-12-19 22:07:18,0,93.187.88.19,100,444,1,2019-12-19 22:07:18,R_uyRG0hIcE4GpgjL,44.483093,11.330704,IT,4,177,,57,1,4,16,120,10,,5,11,4,5,11,6,2,2,4,4,3,4,4,4,1,apibioxal,"5,9",,2,,1,2,1,2,1,2,2,3,4,4,"COLOSS, Aiaar, Associazione Apicoltori Felsinei..............................(++++++)","Master Patologia apistica (UniversitÃ  di Pisa), Esperto Apistico (CREA)................(+++++++)",3,,IT,Continental Europe
2019-12-20 00:42:47,2019-12-20 01:06:01,0,195.16.79.117,100,1394,1,2019-12-20 01:06:02,R_2rZ6L1prx5dwJMZ,48.443298,22.714493,RU,4,160,,54,1,3,27,200,10,,4,11,4,5,9,6,,3,4,4,3,4,4,4,1,"Oxalic acid, amitraz",2,,2,,1,2,1,2,1,1,1,3,4,4,"ÐÐ±ÑÐµÐ´Ð¸Ð½ÐµÐ½Ð¸Ðµ Ð¼Ð°ÑÐºÐ¾Ð²Ð¾Ð´Ð¾Ð², ÑÐ¾ÑÐ· Ð¿Ð°ÑÐµÑÐ½Ð¸ÐºÐ¾Ð² Ð¾Ð±Ð»Ð°ÑÑÐ¸",,3,,RU,
2019-12-20 01:17:45,2019-12-20 01:26:54,0,37.10.142.188,100,548,1,2019-12-20 01:26:55,R_21vTPBM180iY7lQ,40.414307,-3.7015991,ES-ES,4,183,,41,2,4,6,14,4,,5,11,4,5,11,6,4,4,4,4,4,4,2,4,1,Amitraz y oxalico,1,,1,,1,2,1,1,1,1,2,4,4,5,AsociaciÃ³n Andaluza de Apicultores,"Muchos, impartidos por mi",5,Crear GUIAS de buenas prÃ¡cticas con supervisiÃ³n de veterinarios,ES-ES,Continental Europe
2019-12-20 01:28:38,2019-12-20 01:33:39,0,5.90.78.196,100,301,1,2019-12-20 01:33:39,R_3QDJPqi7eDtaGhQ,45.519501,9.5890961,IT,4,177,,56,1,1,9,90,10,,5,10,8,5,9,6,2,4,4,3,2,4,4,4,1,"Formico, Api Bioxal","5,4",,2,,1,2,1,2,1,1,1,3,4,4,Apicoltori Trentini TN,,5,,IT,Continental Europe
2019-12-20 01:18:53,2019-12-20 01:58:27,0,151.84.220.136,100,2374,1,2019-12-20 01:58:28,R_2QG6exTep2csn6A,45.661804,12.242798,IT,4,177,,67,2,3,8,9,10,,5,11,6,5,10,6,4,4,4,4,3,4,3,4,1,"VARROMED, APIBIOXAL",9,,2,,1,2,1,1,1,1,1,4,4,4,APA PAD- ASSOCIAZIONE PROVINCIALE APICOLTORI IN PADOVA,"CORSI IN ASSOCIAZIONE, CONVEGNI",4,,IT,Continental Europe
2019-12-20 02:19:19,2019-12-20 02:27:36,0,93.195.248.84,100,496,1,2019-12-20 02:27:37,R_3fiSun91DEZ27qp,54.067902,12.118607,EN,4,187,,48,1,4,14,25,11,Dadant US,5,11,4,5,11,6,4,4,4,4,4,4,4,4,1,"formic acid, oxalic acid",9,,2,,,1,1,,1,1,1,3,4,4,coloss,coloss b-rap,4,,EN,Continental Europe
2019-12-20 03:49:21,2019-12-20 03:56:21,0,195.251.21.25,100,419,1,2019-12-20 03:56:21,R_3M3tt33RKZC8IdH,37.984207,23.735306,FR,4,176,,60,2,4,6,6,10,,5,11,4,5,11,6,4,4,4,4,,3,3,4,1,"acid oxalic, dusting sugar",5,,2,,2,1,1,1,1,1,1,3,5,5,COLOSS,Beekeeping practice Cambridge UK,4,,FR,Continental Europe
2019-12-20 04:01:26,2019-12-20 04:11:48,0,193.83.167.227,100,621,1,2019-12-20 04:11:48,R_DNxObfWI0OMMfAJ,48.768295,14.980804,EN,4,184,,43,1,3,44,30,11,Kuntsch,5,11,4,5,10,6,4,4,4,4,4,4,3,2,1,"formic acid, oxalic acid",6,beekeeping shop,2,,1,1,1,2,1,2,2,3,5,5,Ã¶sterreichischer erwerbsimkerbund,varroa seminar,4,,EN,Continental Europe
2019-12-20 06:50:57,2019-12-20 07:11:30,0,194.44.96.10,100,1232,1,2019-12-20 07:11:30,R_1psPpEBDICKiXAw,50.622299,26.239594,EN,4,160,,82,1,3,6,10,10,,4,11,6,5,10,6,2,2,,,3,4,4,3,1,ÐÑÐ¿ÑÐ½ - Ð¢,"1,4",,2,,1,2,1,2,1,1,2,3,4,4,"ÐÑÐºÐ¾Ð²Ð¸Ð½ÑÑÐºÐ° ÐÑÐ¾ÑÑÐ°ÑÑÑ ÐÐ¸ÑÐ¾Ð±Ð½Ð¸ÐºÑÐ² Ð¿ÑÐ¾Ð´ÑÐºÑÑÑ Ð±Ð´Ð¶ÑÐ»ÑÐ½Ð¸ÑÑÐ²Ð° ""ÐÑÐºÐ¾Ð²Ð¸Ð½ÑÑÐºÐ¸Ð¹ Ð±Ð´Ð¶Ð¾Ð»ÑÑ""","""Ð¡ÑÐ°Ð»Ðµ Ð±Ð´Ð¶ÑÐ»ÑÐ½Ð¸ÑÑÐ²Ð¾ Ð² Ð£ÐºÑÐ°ÑÐ½Ñ"" Ð»Ð¸ÑÑÐ¾Ð¿Ð°Ð´ 2019, Ð¼. Ð§ÐµÑÐ½ÑÐ²ÑÑ",2,"I really want to take part is some international conferences dealing with varroa fighting. If you can, send me as much information you can dealing with this thema..",EN,
2019-12-20 07:03:41,2019-12-20 07:32:59,0,105.112.55.226,100,1758,1,2019-12-20 07:33:00,R_ZEJkOehL8oNjr8d,6.447403,3.3903046,EN,4,51,,49,1,3,19,,"2,4,11",,4,11,4,5,9,6,3,3,3,,4,4,4,4,1,rhubarb plant,6,Plant harvested from my organic garden,2,,1,,,,,1,,,4,4,Google Apitherapy-list group,,5,,EN,
2019-12-20 07:36:38,2019-12-20 07:41:52,0,185.61.72.122,100,313,1,2019-12-20 07:41:52,R_Un1nTG6djo2o7Ul,50.919907,4.0032959,NL,4,185,,,,3,5,1,6,,5,11,1,5,10,6,2,3,,,,,,,2,,,,,,,,,,,,,3,,,,,,,NL,Continental Europe
2019-12-20 07:31:26,2019-12-20 07:50:52,0,109.132.84.75,100,1165,1,2019-12-20 07:50:52,R_1KdRDyVGF73s6Gh,50.611298,5.5993958,FR,4,185,,26,1,4,54,26,10,,5,11,3,4,11,6,4,4,3,4,2,4,4,4,1,APISTAN-APIVAR-HUILES ESSENTIELLES (ESSENCE DE LAVANDE ET AMANDE DOUCE,1,,1,,1,2,1,1,2,1,1,3,4,4,UNION DES RUCHERS WALLONS-ECOLE NAMUROISE D'APICULTURE-AAIJE ASBL,Tous les cours et contacts avec diverses universitÃ©s.,3,"Il faut surtout concentrer la recherche sur les abeilles rÃ©sistantes au varroa (VSH) et en second lieu, revoir le dÃ©veloppement des ruchers de maniÃ¨re insensÃ©e,dÃ©veloppement gÃ©nÃ©rateur de gestion dÃ©ficiente en apiculture. Il n'est pas normal de permettre l'installation de ruches de maniÃ¨re anarchique chez des personnes ne dÃ©tenant aucune compÃ©tence apicole et se relevant d'une obÃ©dience Ã©cologiste. Encore beaucoup trop de dÃ©tenteurs apicoles se contentent de regarder leurs ruches les mains en poche.L'apiculture va devenir un sujet pointu dans les annÃ©es Ã  venir. ",FR,Continental Europe
2019-12-20 07:51:08,2019-12-20 08:04:33,0,94.109.116.183,100,805,1,2019-12-20 08:04:34,R_D2xeuSRU4P4DP7X,50.853394,4.3470001,EN,4,185,,62,1,2,7,7,11,Simplex,5,11,4,5,10,6,4,3,4,3,2,4,4,4,2,,,,3,Doe soms hou je er a prescription,1,2,2,1,1,1,1,4,4,5,"Local bee association. Honey bee valley news letters, royal bee asociatio ",Beginner course theoretically and practical,1,Working not to treat my bees with chemicals but with biological methodsical predet,EN,Continental Europe
2019-12-20 07:40:25,2019-12-20 08:18:07,0,189.234.130.33,100,2261,1,2019-12-20 08:18:08,R_2S2Gc24q3ymu6Pv,21.517197,-104.9313,EN,4,93,,58,1,4,8,160,4,,4,10,4,5,10,6,4,3,3,3,3,4,4,3,1,"Tymol, natural extracs","1,3,4",,2,,1,2,1,1,1,1,1,4,4,4,Horizonte apicola. Sistema producto apicola,,3,,EN,North America
2019-12-20 08:46:47,2019-12-20 09:01:17,0,94.226.214.207,100,869,1,2019-12-20 09:01:17,R_33s75tj7RojkH41,51.467896,4.4689941,EN,4,185,,59,3,3,7,3,11,simplex,5,11,8,5,9,6,3,3,2,3,4,4,3,3,1,"thymol, oxalic acid","2,9",,3,"depends on the product, specific system in country",1,2,1,2,1,1,1,3,4,4,the major belgian beekeeping societies,"queen breeding, varro treatment, ",2,,EN,Continental Europe
2019-12-20 08:57:32,2019-12-20 09:07:43,0,109.133.53.49,100,610,1,2019-12-20 09:07:43,R_31mym4HxIeAR2Jq,50.568207,4.165802,FR,4,185,,45,1,3,9,20,10,,5,11,4,5,11,6,4,2,4,4,2,3,2,4,1,apivar . acide oxalique,"5,2",,1,,1,,1,1,2,1,2,2,5,5,aajie; cari,formation 2 ans; +-60heures,2,,FR,Continental Europe
2019-12-20 08:58:10,2019-12-20 09:08:06,0,91.177.153.129,100,595,1,2019-12-20 09:08:06,R_1jVvmLl6Y5HMP7F,51.141205,5.6045074,NL,4,185,,40,1,3,19,19,11,Kempische kast ,5,11,8,5,10,6,2,4,4,4,4,4,3,4,1,"Mierenzuur , oxaalzuur , amitraz ",1,,2,,1,2,1,1,2,2,1,3,4,4,"Konvib , honeybee valley ","Cursus imker, postuniversitaire lessen ",5,,NL,Continental Europe
2019-12-20 10:59:22,2019-12-20 11:12:19,0,178.118.255.169,100,777,1,2019-12-20 11:12:20,R_3IYIhhVcz7jBn7w,51.207397,3.4450989,NL,4,185,,42,1,2,8,10,11,SIMPLEX,5,11,1,5,10,6,3,3,4,3,4,3,4,4,1,OXAAL ; MIERENZUUR,3,,2,,1,2,1,1,1,1,2,3,4,4,VZW AVI,,4,,NL,Continental Europe
2019-12-20 11:32:37,2019-12-20 11:40:32,0,80.56.14.120,100,475,1,2019-12-20 11:40:32,R_1mpUuW9bLiXw5ty,51.509796,5.6394043,NL,4,188,,37,1,2,25,40,11,Spaarkast,4,11,3,5,10,6,4,3,4,4,4,3,4,4,1,Oxzaalzuur mierenzuur,4,,2,,1,2,1,1,1,1,1,2,4,,Imkervereniging Helmond  Belgische imkerbond  ,,4,,NL,Continental Europe
2019-12-20 11:32:38,2019-12-20 11:45:59,0,84.192.77.168,100,801,1,2019-12-20 11:46:00,R_2zjtxn2PNvPMueC,50.983307,5.7167053,NL,4,185,,54,1,2,7,6,11,,5,11,1,5,10,6,,3,4,4,4,4,,4,1,Polyvar yellow bayer,2,,2,,1,2,1,1,2,1,1,2,4,4,Oeterbij ,Alles geleerd van mijn grootmoeder ,4,,NL,Continental Europe
2019-12-20 11:36:19,2019-12-20 11:50:39,0,84.192.249.167,100,859,1,2019-12-20 11:50:40,R_2cbGHwxvtDHNv4m,51.141693,5.3782043,NL,4,185,,37,1,4,29,25,11,kempische kasten,5,11,4,5,10,6,3,4,4,3,4,3,3,4,1,oxaalzuur / thymovar,"3,4",,1,,1,,1,2,2,1,1,2,4,4,konvib, beÃ«digd assistent voor de bijenteelt / voordrachten / imkercongressen / ...,2,,NL,Continental Europe
2019-12-20 11:45:12,2019-12-20 12:06:08,0,81.82.94.226,100,1255,1,2019-12-20 12:06:08,R_1NmlNIngnusbVyP,51.268295,4.7129974,NL,4,185,,38,1,3,6,2,11,Kempisch,4,11,1,5,10,6,2,3,4,3,2,3,4,4,1,"Oxaalzuur, mierenzuur, Apiguard","9,6",Handelaar in bijenmateriaal,3,Normaal voorschriftplichtig maar is afhankelijk van het product,1,2,1,1,2,1,2,2,4,4,"De liefhebbers van't Zoet, KonVIB, AVIB","Starterscursus imkerij, Opleiding Bayer Bee Care Center (Monheim)",3,Nihil,NL,Continental Europe
2019-12-20 11:59:13,2019-12-20 12:23:10,0,5.23.129.5,100,1437,1,2019-12-20 12:23:11,R_2OIS5Mf1Scpou03,51.219193,4.3916931,NL,4,185,,23,1,2,39,8,4,,5,11,6,5,10,6,2,3,4,3,3,4,3,4,1,Oxaalzuur verdampen en druppelen in de winter. Mierenzuur. Strips voor de vlieopening (gaatjes),6,Winkel bijenmateriaal,1,,1,2,1,1,1,1,2,2,5,5,Vlaamse Imker Herentals en De vlaamse Imker Kasterlee,,4,Er is te veel onenigheid en diskusie in de hogere bijenbonden en boven de hoofden van de imkers,NL,Continental Europe
2019-12-20 12:17:52,2019-12-20 12:34:14,0,87.4.234.194,100,981,1,2019-12-20 12:34:14,R_2v8tCXPgn7c1eFK,45.865601,13.482193,IT,4,177,,37,1,1,39,18,10,,5,11,6,5,10,6,4,4,4,4,4,4,4,4,1,ossalico gocciolato,"5,9",,2,,1,2,1,2,1,1,1,3,4,4,"Associazione apicoltori di Udine, Associazione ape carnica",nessuna,4,"per combattere la varroa uso tecniche biomeccaniche come il telaino Campero (modificato da me e molto piÃ¹ efficace rispetto all'originale) associato alla messa a sciame delle famiglie, protette da una nuova entrata che evita i saccheggi",IT,Continental Europe
2019-12-20 12:26:58,2019-12-20 12:35:55,0,5.23.131.168,100,536,1,2019-12-20 12:35:55,R_1NkMK7FPsKkTpCt,51.219193,4.3916931,NL,4,185,,38,1,1,4,2,11,Segeberger,5,11,1,5,10,6,,3,4,4,4,2,2,2,2,,,,,,,,,,,,,,4,4,"Konvib, avib",Starterscursus,3,,NL,Continental Europe
2019-12-20 12:36:40,2019-12-20 12:40:48,0,213.118.61.188,100,247,1,2019-12-20 12:40:49,R_1I4ySFTCQ2r9TyE,51.209305,3.2185059,NL,4,185,,35,1,4,44,15,11,zegeberger,4,11,3,5,10,6,3,3,4,3,4,4,4,3,2,,9,,2,,1,2,1,1,1,1,1,4,4,4,"KONVIB, vlaamse imker","basis cursus, bijenziekten,koninginneteelt, bijen producten",4,,NL,Continental Europe
2019-12-20 13:16:04,2019-12-20 13:32:01,0,194.44.96.10,100,957,1,2019-12-20 13:32:02,R_22XqxxuOuJhngY5,50.622299,26.239594,EN,4,160,,57,1,4,19,100,"2,10",,4,10,6,5,11,6,2,4,2,4,3,4,4,4,1,Acids,"1,2",,2,,1,2,1,2,1,1,1,3,4,4,"Assosiation ""Bucovinian bekeeper"", ""Union of beekeepers of Ukraine""","Council of ""Union of beekeepers of Ukraine"", ""Sustainable beekeeping in Ukraine""",3,,EN,
2019-12-20 13:21:18,2019-12-20 13:44:43,0,104.194.25.144,100,1404,1,2019-12-20 13:44:43,R_5dQcP0pX1YWsIff,40.706406,-73.947304,EN,4,131,,65,1,3,14,100,4,,4,10,8,5,9,6,4,3,4,4,3,4,4,,2,,,,2,,,,,,,,,3,4,4,"IBRA,COLOSS, Danish beekeeping assosiation","Bee breeding, Queen breeding, Control mating, Bee wintering, Bee keeping",5,,EN,
2019-12-20 14:08:47,2019-12-20 14:26:58,0,186.141.225.208,100,1091,1,2019-12-20 14:26:59,R_W21N8Sn0788Fx7P,-32.833298,-68.833298,FR,4,186,,32,1,3,39,500,4,,4,10,3,5,11,6,3,3,4,4,3,4,4,4,1,apivar,3,,1,,2,1,2,1,1,2,2,4,4,4,unaf,reines,5,,FR,Continental Europe
2019-12-20 15:29:17,2019-12-20 15:43:51,0,90.30.85.136,100,873,1,2019-12-20 15:43:51,R_12D4hBqD0hlnian,43.321304,-.7592926,FR,4,186,,,1,2,34,150,10,,4,10,6,5,10,6,3,4,4,4,3,4,4,4,1,"apivar, acide oxalique par dÃ©goutement hors couvain (vers mis decembre )","1,6",GDSA ,1,,1,2,1,2,2,1,2,2,4,4,GDSA pyrenee atlantique (64) syndicat apiccole ,"elevage de reines ,selection ,travail plusieurs annÃ©es chez des profesionnels ",5,,FR,Continental Europe
2019-12-20 15:41:54,2019-12-20 16:00:36,0,81.165.99.199,100,1121,1,2019-12-20 16:00:36,R_wMD41GFrxRybeCd,51.219193,4.3916931,NL,4,185,,42,2,2,9,6,11,Simplex,5,11,1,5,9,6,2,,4,4,4,4,4,4,1,Oxaalzuur    en Varromed,4,,3,,1,,1,1,1,1,1,1,4,4,Biebond Boechout,Beginners cursus imkeren en de maandelijkse infovergaderingen van de vereniging en info  Honey beevally,2,,NL,Continental Europe
2019-12-20 16:04:01,2019-12-20 16:16:12,0,78.112.166.240,100,730,1,2019-12-20 16:16:12,R_1jZ01gQi67OXflC,48.830399,5.914505,FR,4,186,,44,1,2,9,100,10,,5,10,4,5,10,6,,4,4,4,2,4,4,4,,,"5,2",,1,,1,,1,,1,2,1,2,4,4,,,2,,FR,Continental Europe
2019-12-20 23:34:49,2019-12-20 23:59:41,0,103.4.94.138,100,1492,1,2019-12-20 23:59:42,R_8CIsEKKR58jAXUl,31.490906,74.368103,EN,4,134,,71,1,4,10,400,2,,4,10,6,5,9,5,4,,4,4,4,4,,2,1,we mostly use antibiotics like oxytetra cyclne  ,"2,3,9",,1,,1,1,1,1,1,1,1,2,4,4,hashoo foundation ,"diseases management , how to successful ore business",5,in pakistan  bees former have mostly untrained and have no idea about diseases control. in world every day having workshop but we can not afford visa and ticket of that contrary make it easy for us.    ,EN,
2019-12-21 00:29:22,2019-12-21 00:38:53,0,81.82.88.222,100,571,1,2019-12-21 00:38:54,R_5AOS548qhtl3cT7,51.268295,4.7129974,NL,4,185,,40,1,3,10,5,11,Kempisch,5,10,1,5,10,6,2,2,4,3,4,3,4,3,2,,,,,,,,,,,,,3,4,4,Konvib,,2,"Zijn organische zuren medicijnen. Voor mij niet, zijn natuurlijk aanwezige stoffen.",NL,Continental Europe
2019-12-21 00:30:13,2019-12-21 00:41:57,0,93.23.107.182,100,704,1,2019-12-21 00:42:14,R_2ay0uKMZeRVPmtu,48.8582,2.3386993,FR,4,186,,38,1,2,34,1500,10,,4,10,8,5,11,6,3,4,4,4,2,3,4,4,1,AO.  Mitrase,"1,2",,1,,1,,1,1,,1,,4,4,4,Au qu'un,Bureau apicole,3,,FR,Continental Europe
2019-12-21 02:53:38,2019-12-21 03:08:35,0,141.135.47.173,100,896,1,2019-12-21 03:08:36,R_2rUXI1g6VzXZ5Hh,50.888504,4.6990051,NL,4,185,,27,1,4,28,5,10,,5,11,4,5,10,6,3,4,4,3,4,4,4,4,1,mierenzuur en oxaalzuur,"9,4,6",imkershop,1,,1,2,1,2,1,2,2,3,,,konvib,"cursussen voor beginner, gevorderde, specialist",3,,NL,Continental Europe
2019-12-21 05:31:16,2019-12-21 05:38:46,0,82.228.86.235,100,449,1,2019-12-21 05:38:46,R_BJllczypISsJ7K9,43.538193,1.3399048,FR,4,186,,51,1,4,6,5,10,,5,11,3,6,9,6,4,3,4,4,3,4,4,4,1,Apivar ,2,,2,,1,2,1,1,2,2,2,2,4,4,syndicat apicole occitanie,formation rucher Ã©cole,3,,FR,Continental Europe
2019-12-21 09:04:16,2019-12-21 09:13:04,0,212.61.232.112,100,527,1,2019-12-21 09:13:05,R_1mruEAERTjelPJq,52.092606,4.3549957,EN,4,188,,39,2,3,9,5,11,simplex,5,11,4,5,9,6,4,4,4,4,2,3,4,4,1,"formic acid, oxalic acid",6,beekeeper shop,2,,1,2,1,1,1,1,2,2,4,4,NBV nederlandse bijenhoudersvereniging,NBV beginner and advanced beekeeping,2,,EN,Continental Europe
2019-12-21 09:11:12,2019-12-21 09:26:47,0,84.31.107.108,100,935,1,2019-12-21 09:26:48,R_3HTRWT3ETiC0SaY,50.968597,5.7675934,NL,4,188,,36,1,2,9,6,11,Zander,5,11,3,5,9,6,2,3,,2,3,3,4,3,1,"Mierenzuur , oxaalzuur",4,,2,,2,1,1,2,1,1,2,2,4,4,"NBV, Konvib","Beginnerscursus, gevorderde cursus Lieteberg Zutendaal BelgiÃ«",2,Vragen zijn onduidelijk waarschijnlijk door vertaalprogramma.,NL,Continental Europe
2019-12-21 09:33:30,2019-12-21 09:42:31,0,141.134.156.218,100,541,1,2019-12-21 09:42:32,R_3HLgfbXwOzxCG5v,51.190002,3.5469055,NL,4,185,,31,1,3,39,24,"10,11",Simplex,5,10,1,5,11,6,2,3,4,4,3,3,4,3,1,Oxaalzuur,4,,1,,1,2,2,2,1,2,1,3,5,4,Nihil,Cursus assitent bijenteelt,2,,NL,Continental Europe
2019-12-21 10:46:35,2019-12-21 11:05:25,0,83.134.229.202,100,1130,1,2019-12-21 11:05:26,R_2rGfHtvk6kXw0Z3,51.233307,2.9667053,EN,4,185,,41,2,1,9,5,"10,11",simplex,5,11,4,5,8,6,3,,4,3,,4,4,4,1,varromed,4,,1,,2,1,1,,1,2,2,,4,4,vlaamse imkersbond,"'- University of Guelph (1986 by post), starters course part 2 in Deinze (",2,"I have been keeping Apis cerana in Asia for many years, only now starting with apis mellifera",EN,Continental Europe
2019-12-21 12:20:10,2019-12-21 12:56:19,0,105.112.182.73,100,2169,1,2019-12-21 12:56:20,R_Td74hOSZbEhz4S5,6.447403,3.3903046,EN,4,51,,48,1,4,25,,"2,4",,4,10,4,5,10,5,3,3,3,3,4,4,3,3,1,I used prescribed veroa control medicine from China,"5,3",,1,,2,1,1,2,1,1,1,3,4,4,"COLOSS, NIGERIAN BEEKEEPERS  ASSOCIATION","Professional Beekeeping trainings in Nigeria,West Virginia Beekeepers Training in August, 2019 USA",5,I m currently doing my PhD in Beekeeping focussing on extension services to improve the standard of Beekeepers globally ,EN,
2019-12-21 13:24:21,2019-12-21 13:30:27,0,94.227.54.181,100,365,1,2019-12-21 13:30:27,R_3oO89gCNcfanMpY,51.219193,4.3916931,NL,4,185,,43,1,2,9,9,11,segeberger simplex,5,10,1,5,9,6,2,3,4,3,4,3,4,4,1,oxaalzuur,6,imkershop,1,,1,2,1,2,2,2,2,3,4,4,"KonVib, AVI",,3,9,NL,Continental Europe
2019-12-22 02:04:28,2019-12-22 02:11:05,0,90.91.15.227,100,397,1,2019-12-22 02:11:06,R_2EmeRBQ7bIdg6Ik,49.035095,2.0755005,FR,4,186,,47,1,2,34,30,10,,5,11,4,5,11,6,4,3,4,4,2,3,3,4,1,"maqs, apilife var","1,2",,2,,1,2,2,1,1,2,2,2,5,5,"unaf, gdsa",,4,,FR,Continental Europe
2019-12-22 02:39:59,2019-12-22 02:56:14,0,81.240.125.29,100,975,1,2019-12-22 02:56:15,R_1nZOzLyw6zfQrZx,50.834396,4.3679962,NL,4,185,,24,1,3,44,19,11,simplex,5,10,8,5,10,6,,3,3,3,3,3,3,4,1,sublimatie van oxaalzuur,1,,2,,1,2,1,2,2,1,2,3,5,4,KVIB en VNIF,cursus voor gevorderden,1,De voornaamste behandeling tegen varroa moet gebeuren direct na de laatste oogst en voor de winterbijen geboren worden,NL,Continental Europe
2019-12-22 05:04:19,2019-12-22 05:19:54,0,109.209.26.77,100,934,1,2019-12-22 05:19:54,R_2fCbSvqzvwZo2p2,47.3983,.70370483,FR,4,186,,55,1,2,8,7,10,,5,11,8,5,10,6,4,4,4,4,3,4,4,4,1,"Apilife Var, Apiguard, Api-Bioxal, Varromed.","2,6",Groupement de DÃ©fense Sanitaire Apicole ,2,,1,2,1,1,1,1,2,3,4,4,"Syndicat Â«Â Les Amis des AbeillesÂ Â» dâIndre-et-Loire, Groupement de DÃ©fense Sanitaire Apicole dâIndre-et-Loire.",Autodidacte...,4,,FR,Continental Europe
2019-12-22 05:56:56,2019-12-22 06:36:18,0,94.226.73.27,100,2362,1,2019-12-22 06:36:19,R_1dnNP6CcjSxD7gN,51.322403,4.9432068,NL,4,185,,38,1,1,30,30,11,Kempische kast,5,11,1,5,11,6,2,4,4,3,4,4,4,4,1,"oxaalzuur behandeling,","4,6",bijenhandelaar,1,,1,,1,2,1,1,1,2,5,4,"de rosse bie, AVIB, VBI","Beginnerscursus, Gevordencursus, cursus koninginnenteelt, cursus voordrachtgever bijenteelt, cursus gezondheidsassistent bijenteelt, cursus keurmeester bijenproducten",4,,NL,Continental Europe
2019-12-22 08:55:47,2019-12-22 09:12:46,0,213.118.26.98,100,1019,1,2019-12-22 09:12:47,R_1GCtwrSkyNjlSS8,50.853607,3.5099945,NL,4,185,,24,1,3,44,13,11,Kempisch,5,11,1,5,10,6,4,3,4,2,4,3,2,3,1,"apiguard, ",4,,1,,1,2,1,1,1,2,2,2,5,4,"AVI,Vaamse bij",nihil,2,een aantal vragen zijn onduidelijk.,NL,Continental Europe
2019-12-22 11:56:46,2019-12-22 12:42:56,0,141.6.11.23,100,2769,1,2019-12-22 12:42:56,R_R92nqqHfHeEZIaJ,49.424393,8.3919067,EN,4,185,,37,1,3,18,5,10,,5,11,3,5,9,6,4,3,4,3,2,4,4,4,1,"oxalic acid, formic acid",6,Supplier of beekeeping equipment,2,,1,,1,1,,2,2,3,4,4,"KonVib; Ons Denderbieke; NIV, Honeybee Valley",bstarters course beekeeping; second level beekeeping course; queen raising course. ,4,would be interested to hear about the results of this survey.,EN,Continental Europe
